post_id,text,post_text,shared_text,time,image,video,likes,comments,shares,post_url,link
"10,158,399,131,020,600.00","Сдаётся 4-х комнатная квартира, по ул. Леон Блюм 28,
95 м2 + открытый солнечный балкон 12 м2, с которого открывается вид, завораживающий дух! главное- чтобы у вас не было боязни высоты ! :-)
в квартире есть вся мебель и электроприборы,
кондиционеры и Центральное Отопление, мусоропровод!
душевая после капитального ремонта.
удобное расположение: лифт у входа, в доме есть минимаркет, автобусная остановка напротив дома.
Цена: 3500ш в месяц, арнона :960ш в 2 месяца, ваад байт: 465 ш. Без оплаты маклерских услуг.
Тел. 0527325957
דירה מקסימה להשכרה ברחוב לאון בלום 28, בבניין מבוקש!
דירת 4 חדרים, 95 מ""ר + מרפסת 12 מ""ר שטופת שמש, שפונה לנוף!
ריהוט מלא, כולל כל מכשירי החשמל במטבח + מכונת כביסה
מזגן והסקה מרכזית, מקלחת אחרי שיפוץ טוטלי ..
נגישות מלאה - מעלית מהכניסה.
מינימרקט מתחת לבניין, תחנת אוטובוס מול הבית.
מול בי""ס 'חוגים' החדש.
3,500 ₪ לחודש.
תיווך ''כאן נדל''ן''. ללא דמי תיווך
טל: 0527325957","Сдаётся 4-х комнатная квартира, по ул. Леон Блюм 28,
95 м2 + открытый солнечный балкон 12 м2, с которого открывается вид, завораживающий дух! главное- чтобы у вас не было боязни высоты ! :-)
в квартире есть вся мебель и электроприборы,
кондиционеры и Центральное Отопление, мусоропровод!
душевая после капитального ремонта.
удобное расположение: лифт у входа, в доме есть минимаркет, автобусная остановка напротив дома.
Цена: 3500ш в месяц, арнона :960ш в 2 месяца, ваад байт: 465 ш. Без оплаты маклерских услуг.
Тел. 0527325957
דירה מקסימה להשכרה ברחוב לאון בלום 28, בבניין מבוקש!
דירת 4 חדרים, 95 מ""ר + מרפסת 12 מ""ר שטופת שמש, שפונה לנוף!
ריהוט מלא, כולל כל מכשירי החשמל במטבח + מכונת כביסה
מזגן והסקה מרכזית, מקלחת אחרי שיפוץ טוטלי ..
נגישות מלאה - מעלית מהכניסה.
מינימרקט מתחת לבניין, תחנת אוטובוס מול הבית.
מול בי""ס 'חוגים' החדש.
3,500 ₪ לחודש.
תיווך ''כאן נדל''ן''. ללא דמי תיווך
טל: 0527325957",,11/10/2019 15:34,,,0,0,0,,
,,,,,,,,,,,
"10,158,380,843,585,600.00","Rachel Harpaz
October 29, 2019 at 4:32 AM ·
להשכרה מידית בכספרי בכרמל, דירה יפיפיה לאחר שיפוץ, 3 חדרים עם יציאה למרפסת צמודת קרקע.
מחיר כולל ארנונה 3100.
פרטים רוחלה 0544740833",,"Rachel Harpaz
October 29, 2019 at 4:32 AM ·
להשכרה מידית בכספרי בכרמל, דירה יפיפיה לאחר שיפוץ, 3 חדרים עם יציאה למרפסת צמודת קרקע.
מחיר כולל ארנונה 3100.
פרטים רוחלה 0544740833",11/5/2019 10:38,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/72609891_3996115843735666_3648111784902000640_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=D40tgRivTMoAX_F1_-T&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=89f393226428f1cb037b6c1c18993d6b&oe=5F5ECB56,,0,0,0,https://m.facebook.com/story.php?story_fbid=3995833363763914&id=100000118697586,
,,,,,,,,,,,
"10,158,377,537,460,600.00",דירות להשכרה - שכונת בת גלים,,דירות להשכרה - שכונת בת גלים,11/4/2019 12:27,,,0,0,0,,
,,,,,,,,,,,
"10,158,374,055,125,600.00","Yaara Leshem‎Secret Haifa
November 3, 2019 at 11:41 AM ·",,"Yaara Leshem‎Secret Haifa
November 3, 2019 at 11:41 AM ·",11/3/2019 11:44,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p240x240/73182455_10220251124123770_50627957793751040_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=iOErH-2GGEMAX_ddeFV&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=556127ffd7220e14aca60128d2271322&oe=5F5F7D20,,1,0,0,,
,,,,,,,,,,,
"10,158,358,810,135,600.00","Adam Cartier posted an item for sale.
October 29, 2019 at 6:34 AM ·
להשכרה מיידית, לטווח ארוך, בכספרי בכרמל, בחיפה. דירה יפיפיה לאחר שיפוץ, 3 חדרים עם יציאה למרפסת צמודת קרקע.
מחיר כולל ארנונה 3100.
פרטים רוחלה 0544740833
Apartment available for immediate entry, on a long-term basis, on Caspari St. in Carmel, Haifa.
A beautiful and newly renovated apartment, with 3 rooms and direct access to a balcony (attached to the ground).
Price including aronona: 3100nis
For more details contact Rochale, 0544740833",,"Adam Cartier posted an item for sale.
October 29, 2019 at 6:34 AM ·
להשכרה מיידית, לטווח ארוך, בכספרי בכרמל, בחיפה. דירה יפיפיה לאחר שיפוץ, 3 חדרים עם יציאה למרפסת צמודת קרקע.
מחיר כולל ארנונה 3100.
פרטים רוחלה 0544740833
Apartment available for immediate entry, on a long-term basis, on Caspari St. in Carmel, Haifa.
A beautiful and newly renovated apartment, with 3 rooms and direct access to a balcony (attached to the ground).
Price including aronona: 3100nis
For more details contact Rochale, 0544740833",10/30/2019 0:34,,,0,0,0,https://m.facebook.com/story.php?story_fbid=10156500044311781&id=554926780,
,,,,,,,,,,,
,"להשכרה מיידית, לטווח ארוך, בכספרי בכרמל, בחיפה. דירה יפיפיה לאחר שיפוץ, 3 חדרים עם יציאה למרפסת צמודת קרקע.
מחיר כולל ארנונה 3100.
פרטים רוחלה 0544740833
Apartment available for immediate entry, on a long-term basis, on Caspari St. in Carmel, Haifa.
A beautiful and newly renovated apartment, with 3 rooms and direct access to a balcony (attached to the ground).
Price including aronona: 3100nis
For more details contact Rochale, 0544740833","להשכרה מיידית, לטווח ארוך, בכספרי בכרמל, בחיפה. דירה יפיפיה לאחר שיפוץ, 3 חדרים עם יציאה למרפסת צמודת קרקע.
מחיר כולל ארנונה 3100.
פרטים רוחלה 0544740833
Apartment available for immediate entry, on a long-term basis, on Caspari St. in Carmel, Haifa.
A beautiful and newly renovated apartment, with 3 rooms and direct access to a balcony (attached to the ground).
Price including aronona: 3100nis
For more details contact Rochale, 0544740833",,10/29/2019 6:34,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s280x280/73475223_10156500043866781_716021917835853824_n.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=yCsSdiTLjc4AX91OAYt&_nc_ht=scontent.fhfa1-1.fna&tp=9&oh=1ff1d3553da3cd82ada79e5649931479&oe=5F5E89EC,,0,0,0,https://m.facebook.com/story.php?story_fbid=10156500044311781&id=554926780,
,,,,,,,,,,,
"10,158,304,045,200,600.00","Hi everyone, I am looking for a room from November- February preferably around Hadar, merkaz ha-carmel or Ziv, as I need to commute to Haifa university. Any leads please shoot me a message or comment below! Much appreciated, thanks in advance!","Hi everyone, I am looking for a room from November- February preferably around Hadar, merkaz ha-carmel or Ziv, as I need to commute to Haifa university. Any leads please shoot me a message or comment below! Much appreciated, thanks in advance!",,10/14/2019 21:45,,,1,1,0,,
,,,,,,,,,,,
"10,158,324,700,870,600.00","Rent + utilities 1950NIS
Fully furnished studio apartment available early November! 6 month or more lease! Located on major bus and Carmelit routes. In Hadar next to Baha’i Gardens and Leo Beck School.
Has brand new Air Conditioner.
PM for more details and/or showing.","Rent + utilities 1950NIS
Fully furnished studio apartment available early November! 6 month or more lease! Located on major bus and Carmelit routes. In Hadar next to Baha’i Gardens and Leo Beck School.
Has brand new Air Conditioner.
PM for more details and/or showing.",,10/19/2019 23:36,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/72533627_10215510754538219_2420395877261639680_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=3wMkyWTwHWYAX-G6t5k&_nc_ht=scontent.fhfa1-2.fna&tp=9&oh=3c353468be4c02c15489e15ace3b2a3b&oe=5F5E5AA2,,3,0,0,,
,,,,,,,,,,,
"10,158,323,299,685,600.00","JUST LOOK AT THIS LITTLE KID JUMP ... and when we meet, we'll talk about the other 100 benefits offered by the study of classical dance !!!
Hidemi de Villepin‎Only Ballet Men !
October 18, 2019 at 1:24 PM ·
Misha Broderick - Master Ballet Academy","JUST LOOK AT THIS LITTLE KID JUMP ... and when we meet, we'll talk about the other 100 benefits offered by the study of classical dance !!!","Hidemi de Villepin‎Only Ballet Men !
October 18, 2019 at 1:24 PM ·
Misha Broderick - Master Ballet Academy",10/19/2019 16:28,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p320x320/75233509_3061121980628564_448077097424912384_o.jpg?_nc_cat=104&_nc_sid=ca434c&_nc_ohc=wh4ldwzB25EAX9G3Is3&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=9cafda6bbe4ea6545295c37ad9d364bf&oe=5F612163,,3,0,0,,
,,,,,,,,,,,
"10,158,319,099,230,600.00",,,,10/18/2019 12:15,,,0,0,0,,
,,,,,,,,,,,
"10,158,303,637,415,600.00","להשכרה דירת 1.5 חדרים (+מרפסת קטנה), אידיאלית ליחיד או לזוג.
כתובת - רחוב דרך הטכניון 30א, קומה שניה.
5 דקות הליכה מהטכניון (שער נשר)
מרוהטת חלקית - מקרר, מיטה, שולחן, ארון, כיריים גז.
צמודה לתחנת אוטובוסים וחניה למכוניות
שכ""ד - 1750
כניסה - 25.10 - גמיש.
*לעוד פרטים, פנו אלי בפרטי.","להשכרה דירת 1.5 חדרים (+מרפסת קטנה), אידיאלית ליחיד או לזוג.
כתובת - רחוב דרך הטכניון 30א, קומה שניה.
5 דקות הליכה מהטכניון (שער נשר)
מרוהטת חלקית - מקרר, מיטה, שולחן, ארון, כיריים גז.
צמודה לתחנת אוטובוסים וחניה למכוניות
שכ""ד - 1750
כניסה - 25.10 - גמיש.
*לעוד פרטים, פנו אלי בפרטי.",,10/14/2019 19:46,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/72380051_10157553981268764_706665576394653696_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=6fpXy-z8ffYAX9psbqW&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=40bbc4c4708a43882a5201386c6bdd61&oe=5F5F0156,,4,0,0,,
,,,,,,,,,,,
"10,158,303,586,520,600.00","דירת 4 חדרים מרוהטת בחיפה, בשכונת רמות ספיר. להשכרה בתאריכים 15.1-25.5.2020. 3 bedroom apartment, fully furnished. Available Jan 15 to May 25, 2020. Ramot Sapir neighborhood, 5-10 min from Technion and university","דירת 4 חדרים מרוהטת בחיפה, בשכונת רמות ספיר. להשכרה בתאריכים 15.1-25.5.2020. 3 bedroom apartment, fully furnished. Available Jan 15 to May 25, 2020. Ramot Sapir neighborhood, 5-10 min from Technion and university",,10/14/2019 19:26,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/72641526_10157058714963477_7132651239279427584_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=1vVJPEY2DAEAX9yVxN9&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=1a59b41c4d9d21fc24b1b93d9caf87c5&oe=5F5E8C8F,,1,0,0,,
,,,,,,,,,,,
"10,158,296,504,905,600.00","WHETHER YOU KNOW NOTHING, OR EVERYTHING, ABOUT CLASSICAL DANCE , HERE'S 24 SECONDS TO DEMONSTRATE THE EXACTING PRECISION EVERY GOOD DANCER MUST PRACTICE UNTIL IT BECOMES A HABIT !!!
Hidemi de Villepin‎Only Ballet Men !
October 9, 2019 at 1:57 PM ·
Patrick Frenette and Jonathan Klein
American Ballet Theatre","WHETHER YOU KNOW NOTHING, OR EVERYTHING, ABOUT CLASSICAL DANCE , HERE'S 24 SECONDS TO DEMONSTRATE THE EXACTING PRECISION EVERY GOOD DANCER MUST PRACTICE UNTIL IT BECOMES A HABIT !!!","Hidemi de Villepin‎Only Ballet Men !
October 9, 2019 at 1:57 PM ·
Patrick Frenette and Jonathan Klein
American Ballet Theatre",10/12/2019 19:59,,https://video.fhfa1-1.fna.fbcdn.net/v/t42.9040-2/73090106_2510568295889542_8099102452353073152_n.mp4?_nc_cat=110&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=_M8xetHILUIAX99YQlT&_nc_ht=video.fhfa1-1.fna&oh=646099785aacfea45964bf94892641c4&oe=5F3A92BA,1,0,0,,
,,,,,,,,,,,
"10,158,275,884,195,600.00","Hi all! Looking for a roommate to share a 2 bedroom apartment in Hadar/Ir Tachtit.
I'm an olah in my early twenties, working in education in Haifa. I'm ideally searching for someone also in their twenties, woman or non-binary identifying, who also values living in a clean and welcoming apartment. Get in touch if you/someone you know is looking for something similar! 🦋","Hi all! Looking for a roommate to share a 2 bedroom apartment in Hadar/Ir Tachtit.
I'm an olah in my early twenties, working in education in Haifa. I'm ideally searching for someone also in their twenties, woman or non-binary identifying, who also values living in a clean and welcoming apartment. Get in touch if you/someone you know is looking for something similar! 🦋",,10/6/2019 17:31,,,1,0,0,,
,,,,,,,,,,,
"10,158,272,395,005,600.00","Shalom everyone,
I am moving to Haifa in March and would like to be quite close to Rambam hospital, please let me know if you know of any renting offer!
Single - 33 - french jew - doctor","Shalom everyone,
I am moving to Haifa in March and would like to be quite close to Rambam hospital, please let me know if you know of any renting offer!
Single - 33 - french jew - doctor",,10/5/2019 17:26,,,3,3,0,,
,,,,,,,,,,,
"10,158,272,713,510,600.00","Independent studio unit with shower and toilet.
The unit is air-conditioned and has furniture as needed.
Quiet location, very close to Ziv center .
Walking distance from the Technion and public transport to haifa university.
Suitable for students. Available immediately.
Rent 1700 NIS . For details, call 0522258887","Independent studio unit with shower and toilet.
The unit is air-conditioned and has furniture as needed.
Quiet location, very close to Ziv center .
Walking distance from the Technion and public transport to haifa university.
Suitable for students. Available immediately.
Rent 1700 NIS . For details, call 0522258887",,10/5/2019 19:10,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p320x320/72366223_2460828597534721_2916425206509600768_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=RgUXBAqnXOoAX_mZwew&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=151e14c47c45a49c830a6ef3c447e424&oe=5F5E3141,,3,0,0,,
,,,,,,,,,,,
"10,158,272,385,765,600.00","LOOK WHAT CAN STILL BE FOUND, IN OCTOBER, ON SOME OF HAIFA'S BEACHES ... AND HE'S IN TIGHTS, READY FOR OUR ADULT BALLET CLASSES !!!
Stefan Pichler Goncalvez
September 23, 2019 at 9:04 PM ·
📷 Chicago l by @chippercentral
-
-
-
-
#dancer #dance #ballet #legs #flexible #feet #healthy #body #sea #lake #water #fit #fitness #wet #photography #movement #art #artist #tights #sky #bw #blackandwhite","LOOK WHAT CAN STILL BE FOUND, IN OCTOBER, ON SOME OF HAIFA'S BEACHES ... AND HE'S IN TIGHTS, READY FOR OUR ADULT BALLET CLASSES !!!","Stefan Pichler Goncalvez
September 23, 2019 at 9:04 PM ·
📷 Chicago l by @chippercentral
-
-
-
-
#dancer #dance #ballet #legs #flexible #feet #healthy #body #sea #lake #water #fit #fitness #wet #photography #movement #art #artist #tights #sky #bw #blackandwhite",10/5/2019 17:23,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/70934555_2400406413360084_4735517871260565504_n.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=GwlRswrT7fEAX8a3V4u&_nc_ht=scontent.fhfa1-1.fna&tp=14&oh=e138ab3ea9f33e14aa9590c3afc11c02&oe=5F61BA67,,1,0,0,,
